46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
46,46,46,46,46,42,25,25,25,25,25,25,25,25,25,25,25,25,25,25,38,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46,46,46,46,s2
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,17,19,-1,-1,-1,-1,-1,-1,22,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,s1,-1,22,46,46,46,46,46
46,46,46,46,46,28,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,22,46,46,46,46,46
46,42,25,25,25,23,10,10, 8,-1,-1,-1,22,28,-1,-1,-1, 2,10,10,24,25,25,25,38,46
46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46
46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46
46,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46
25,18,-1,-1,-1,-1,-1,-1,-1,-1, 2,10,37,40,10, 8,-1,-1,-1,-1,-1,-1,-1,-1,22,46
-1,S1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,46
E1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,s3
-1,-1,-1,C1,-1,-1,-1,-1,-1,-1,-1,-1,22,28,-1,-1,-1,-1,-1,-1,-1,-1,s4,-1,22,46
31,31,31,31,31,31,31,31,31,31,31,31,45,44,31,31,31,31,31,31,31,31,31,31,45,46
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
